GazeDistanceCovered,HorSaccadeCount,HorSaccadeDistanceMean,HorSaccadeDistanceSD,HorSaccadeDistanceMedian,HorSaccadeDistanceMin,HorSaccadeDistanceMax,HorSaccadeDistanceRange,HorSaccadeTimeBetweenMean,HorSaccadeTimeBetweenSD,HorSaccadeTimeBetweenMedian,HorSaccadeTimeBetweenMin,HorSaccadeTimeBetweenMax,HorSaccadeTimeBetweenRange,VerSaccadeCount,VerSaccadeDistanceMean,VerSaccadeDistanceSD,VerSaccadeDistanceMedian,VerSaccadeDistanceMin,VerSaccadeDistanceMax,VerSaccadeDistanceRange,VerSaccadeTimeBetweenMean,VerSaccadeTimeBetweenSD,VerSaccadeTimeBetweenMedian,VerSaccadeTimeBetweenMin,VerSaccadeTimeBetweenMax,VerSaccadeTimeBetweenRange,OverallSaccadeCount,OverallSaccadeDistanceMean,OverallSaccadeDistanceSD,OverallSaccadeDistanceMedian,OverallSaccadeDistanceMin,OverallSaccadeDistanceMax,OverallSaccadeDistanceRange,OverallSaccadeTimeBetweenMean,OverallSaccadeTimeBetweenSD,OverallSaccadeTimeBetweenMedian,OverallSaccadeTimeBetweenMin,OverallSaccadeTimeBetweenMax,OverallSaccadeTimeBetweenRange,BlinkRatio,BlinkCount,BlinkDurationMean,BlinkDurationSD,BlinkDurationMedian,BlinkDurationMin,BlinkDurationMax,BlinkDurationRange,BlinkTimeBetweenMean,BlinkTimeBetweenSD,BlinkTimeBetweenMedian,BlinkTimeBetweenMin,BlinkTimeBetweenMax,BlinkTimeBetweenRange,class
1.5428189,3,0.09766667,0.028940553,0.114,0.057000004,0.12200001,0.065000005,0.82134205,0.07535734,0.7681075,0.7680053,0.9279134,0.15990812,0,0,0,0,0,0,0,10,0,10,10,10,0,3,0.12746632,0.015427332,0.12720063,0.10870603,0.14649232,0.03778629,0.9546095,0.16434799,0.9279134,0.7680053,1.1679097,0.39990443,0.028169014,0,0,0,0,0,0,0,10,0,10,10,10,0,distracted
1.43816,2,0.077,0.0009999946,0.077,0.076000005,0.077999994,0.0019999892,3.0639448,3.0639448,3.0639448,0,6.1278896,6.1278896,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,10,0,10,10,10,0,0,0,0,0,0,0,0,0,10,0,10,10,10,0,distracted
2.0662434,6,0.064833336,0.01083846,0.062,0.052,0.081,0.029,1.5306635,0.9342531,1.1600776,0.7679404,3.4717152,2.703775,1,0.15400001,0,0.15400001,0.15400001,0.15400001,0,8.7840805,0,8.7840805,8.7840805,8.7840805,0,3,0.123981945,0.023276843,0.108046286,0.10700467,0.15689488,0.049890205,2.9280267,1.9287616,1.8883322,1.2639649,5.631783,4.367818,0.27586207,2,1.00776,0.4001431,1.00776,0.607617,1.4079032,0.8002862,3.9361453,3.247855,3.9361453,0.6882904,7.184,6.4957094,distracted
1.517405,3,0.06533334,0.008993828,0.06600001,0.053999998,0.076000005,0.022000007,2.8800917,1.7338088,3.023981,0.6883331,4.927961,4.239628,1,0.171,0,0.171,0.171,0.171,0,8.640275,0,8.640275,8.640275,8.640275,0,1,0.18329485,0,0.18329485,0.18329485,0.18329485,0,8.640275,0,8.640275,8.640275,8.640275,0,0.07746479,1,0.7360976,0,0.7360976,0.7360976,0.7360976,0,9.200248,0,9.200248,9.200248,9.200248,0,distracted
1.570709,2,0.052,0.0010000002,0.052,0.051,0.053,0.0020000003,4.495949,2.959886,4.495949,1.5360625,7.455835,5.919772,1,0.10699999,0,0.10699999,0.10699999,0.10699999,0,9.280016,0,9.280016,9.280016,9.280016,0,2,0.118840486,0.017647605,0.118840486,0.101192884,0.1364881,0.03529521,4.5439887,2.768112,4.5439887,1.7758766,7.3121004,5.536224,0.056737587,1,0.3999646,0,0.3999646,0.3999646,0.3999646,0,9.520058,0,9.520058,9.520058,9.520058,0,distracted
2.4771395,8,0.062625,0.006872726,0.0595,0.057,0.078999996,0.021999996,1.1100069,0.9519488,0.6640762,0,3.295935,3.295935,3,0.11366667,0.012119769,0.11,0.101,0.13,0.028999992,3.0560646,2.7891054,1.4715322,0.7201357,6.9765263,6.2563906,5,0.112279855,0.010499222,0.107712574,0.10139033,0.13168523,0.030294895,1.8016571,1.2242503,1.3916646,0.5281733,3.6164377,3.0882645,0.44117647,3,0.9226749,0.6942709,0.4639767,0.4002161,1.9038318,1.5036157,2.3361266,2.1208289,1.3601313,0.3680201,5.280228,4.912208,distracted
1.7932636,4,0.077999994,0.012186056,0.076,0.065,0.095,0.030000001,2.336031,2.025642,1.4161143,0.7038149,5.8080807,5.1042657,4,0.121,0.029478801,0.105000004,0.102,0.17199999,0.06999999,2.284041,1.5923651,1.8080492,0.6400835,4.8799815,4.239898,4,0.13003227,0.029754981,0.118627235,0.10375451,0.17912006,0.07536555,2.284041,1.585908,1.8080492,0.6400835,4.8799815,4.239898,0.09774436,1,0.3679427,0,0.3679427,0.3679427,0.3679427,0,9.568193,0,9.568193,9.568193,9.568193,0,distracted
2.0539455,6,0.0735,0.017163428,0.074,0.053000003,0.096999995,0.043999992,1.4800164,1.0051376,1.5199063,0,2.992096,2.992096,1,0.128,0,0.128,0.128,0.128,0,7.8720245,0,7.8720245,7.8720245,7.8720245,0,3,0.11600608,0.012500247,0.11732433,0.10007996,0.13061394,0.030533977,2.9600327,3.2238007,1.0080739,0.3678572,7.504167,7.13631,0.028169014,0,0,0,0,0,0,0,10,0,10,10,10,0,distracted
1.5720807,2,0.076,0.016999997,0.076,0.059,0.092999995,0.033999994,4.6241364,1.2958426,4.6241364,3.3282938,5.919979,2.5916853,1,0.13,0,0.13,0.13,0.13,0,9.248273,0,9.248273,9.248273,9.248273,0,1,0.15984054,0,0.15984054,0.15984054,0.15984054,0,9.248273,0,9.248273,9.248273,9.248273,0,0.02173913,0,0,0,0,0,0,0,10,0,10,10,10,0,distracted
1.6811042,5,0.0716,0.01810635,0.062,0.053000003,0.099,0.045999996,1.8688185,1.5497634,1.2320553,0.6242252,4.816224,4.191999,2,0.1125,0.008499999,0.1125,0.104,0.121,0.016999997,4.6720467,3.9360554,4.6720467,0.7359913,8.608102,7.8721104,2,0.14060017,0.005008884,0.14060017,0.1355913,0.14560907,0.010017768,4.6720467,3.9360554,4.6720467,0.7359913,8.608102,7.8721104,0.41121495,2,0.6719002,0.2720024,0.6719002,0.3998978,0.9439026,0.5440048,4.3040547,1.7439651,4.3040547,2.5600896,6.04802,3.4879303,distracted
2.1389403,8,0.07275,0.023074608,0.0605,0.053,0.119,0.066,1.1300122,1.0395198,0.6400697,0,3.4240177,3.4240177,5,0.1192,0.015144633,0.121999994,0.102,0.14199999,0.03999999,1.8880109,2.2708375,0.6400285,0.1280854,6.288086,6.1600003,5,0.1374856,0.025863333,0.13368994,0.100895986,0.17840403,0.07750805,1.8367691,2.1992855,0.6240716,0,6.063816,6.063816,0.23333333,2,0.7521416,0.28804013,0.7521416,0.4641015,1.0401818,0.57608026,0.9759201,0.81594586,0.9759201,0.1599742,1.791866,1.6318917,distracted
1.6676813,1,0.063,0,0.063,0.063,0.063,0,3.3600085,0,3.3600085,3.3600085,3.3600085,0,1,0.14899999,0,0.14899999,0.14899999,0.14899999,0,7.1840153,0,7.1840153,7.1840153,7.1840153,0,1,0.14996666,0,0.14996666,0.14996666,0.14996666,0,7.1840153,0,7.1840153,7.1840153,7.1840153,0,0.07194245,1,0.6880863,0,0.6880863,0.6880863,0.6880863,0,7.680129,0,7.680129,7.680129,7.680129,0,distracted
1.863834,5,0.065000005,0.009899495,0.069000006,0.050000004,0.076000005,0.026,1.4528048,1.3075658,0.7038381,0,3.5841055,3.5841055,1,0.127,0,0.127,0.127,0.127,0,9.120142,0,9.120142,9.120142,9.120142,0,1,0.13096946,0,0.13096946,0.13096946,0.13096946,0,9.120142,0,9.120142,9.120142,9.120142,0,0.006756757,0,0,0,0,0,0,0,10,0,10,10,10,0,distracted
1.9792377,5,0.0646,0.013617635,0.062,0.051,0.088,0.037,1.8623837,1.6779048,0.9280398,0.3357083,4.78404,4.448332,4,0.1375,0.018445868,0.1455,0.106,0.153,0.047,2.3279798,2.2948313,1.279974,0.575912,6.176059,5.600147,5,0.141617,0.02581909,0.14500345,0.10735455,0.17046994,0.06311539,1.8623837,1.8490616,0.7678568,0.575912,5.4082017,4.8322897,0.136,2,0.59217954,0.031981915,0.59217954,0.5601976,0.6241614,0.06396383,4.3437815,1.8800523,4.3437815,2.4637294,6.223834,3.7601047,distracted
